policy_id,edad,zona,anios_vehiculo,cobertura,historial_siniestros,tipo_uso,numero_siniestros,tuvo_siniestro,severidad_promedio,costo_siniestros,lambda_real,prob_siniestro_real,severidad_esperada_real,prima_pura_real
234,61,4,18,1,1,0,0,0,,0.0,0.1919539076686818,0.17465509031399895,15172.653884675214,2912.4502028678125
235,46,5,2,0,0,0,0,0,,0.0,0.15137425479919112,0.14047404325810742,9655.181565308612,1461.5459143994788
236,59,4,10,2,2,0,2,1,29081.8844102872,58163.7688205744,0.2591106729152009,0.22826239213361543,19756.740435949912,5119.182308969941
237,55,5,5,1,1,0,0,0,,0.0,0.21066206860156073,0.1899522387935343,14931.82320565183,3145.5687644954023
238,42,1,9,1,0,1,0,0,,0.0,0.09470390918210556,0.09035776868963707,8948.578752001402,847.4653894384602
239,35,3,8,1,1,2,0,0,,0.0,0.207525719000877,0.18740765755882405,13592.181272931539,2820.727191455373
240,53,3,6,0,3,1,0,0,,0.0,0.258076300347838,0.2274637149291514,8293.687813027842,2140.404267026177
241,25,4,0,1,2,2,0,0,,0.0,0.2691463487291839,0.23596856756338758,14203.589594658612,3822.8442782501947
242,51,4,1,2,1,0,0,0,,0.0,0.18909608629788227,0.17229302842495275,17734.195430821725,3353.466949610174
243,23,3,10,0,0,0,0,0,,0.0,0.10492599361953317,0.09960884518899782,8701.493877850995,913.0128911078004
244,55,2,4,2,0,0,0,0,,0.0,0.09705281151780257,0.09249192201131196,12826.261143753285,1244.8247052628024
245,53,1,6,2,0,1,0,0,,0.0,0.09494096515155599,0.0905733792537381,10973.625599636809,1041.846605641341
246,22,3,1,2,2,0,0,0,,0.0,0.19262692343607835,0.17521037357360392,14812.84516671128,2853.352791798577
247,61,2,0,2,1,0,1,1,11411.587961875015,11411.587961875015,0.11074777063123936,0.10483549276500659,12225.142857990617,1353.907317170879
248,41,3,2,0,2,2,0,0,,0.0,0.216427426544797,0.19460901719182477,9184.292803818425,1987.7328561643199
249,62,4,7,1,0,0,0,0,,0.0,0.11800833752748224,0.11131135688225624,13296.4186032912,1569.088254443882
250,20,3,3,0,3,1,0,0,,0.0,0.21980818484776174,0.19732725200761414,8000.425446016581,1758.5589952987493
251,28,3,4,1,3,0,0,0,,0.0,0.2747207916982948,0.2402157683226408,11150.61575469762,3063.3059880540086
252,46,1,6,0,1,1,0,0,,0.0,0.10561023395003981,0.10022471840367642,6790.297268953957,717.1248831645438
253,28,4,5,2,2,1,0,0,,0.0,0.29611718729007014,0.25629972930593314,18606.19744180746,5509.614852631724
254,36,3,0,0,0,0,0,0,,0.0,0.10351901120544506,0.09834111904331433,7717.532750235283,798.9113592499955
255,55,1,2,0,0,0,0,0,,0.0,0.0670377088002227,0.06484006308734613,6472.061751340123,433.8721910233985
256,26,2,19,0,0,1,0,0,,0.0,0.1050835007107483,0.09975065201266453,8771.385020692798,921.7278440562187
257,56,4,13,1,0,1,0,0,,0.0,0.15213302140894835,0.14112597549081984,14289.067308936412,2173.838982824327
258,23,5,2,0,0,0,0,0,,0.0,0.13338708023546064,0.12487371754772869,9655.181565308612,1287.8764781397604
259,27,3,5,0,1,0,0,0,,0.0,0.13952660207817122,0.13023011478983681,8194.75832336055,1143.386783710309
260,51,5,7,0,0,0,0,0,,0.0,0.15637473575697608,0.1447613581855689,10252.224649575723,1603.1889204985603
261,63,1,18,0,0,0,0,0,,0.0,0.07320438173782835,0.07058914399306326,7842.006408075048,574.069230687222
262,27,2,17,2,0,1,0,0,,0.0,0.13405568575751553,0.12545863625094433,14991.670112492284,2009.718617580603
263,35,5,15,0,1,0,0,0,,0.0,0.24969877190261355,0.2209645849133639,11285.229209122972,2817.907874157509
264,70,1,2,0,3,0,0,0,,0.0,0.11765484302177924,0.1109971547985501,6472.061751340123,761.4694093811838
265,74,4,9,0,0,1,0,0,,0.0,0.08021858963571736,0.07708541522694345,9501.927958514374,762.2312596522141
266,51,2,9,0,1,1,1,1,6621.11511638308,6621.11511638308,0.12675489727235567,0.1190504307200092,7779.520633167196,986.0923386852793
267,43,2,12,0,4,0,1,1,4252.105164445498,4252.105164445498,0.34490026179276834,0.29170900638111774,8064.685547269543,2781.512156529621
268,37,3,16,0,1,1,0,0,,0.0,0.1782621605741288,0.1632769610592405,9351.106897171137,1666.9485192493646
269,52,2,6,0,1,1,1,1,9879.566337547973,9879.566337547973,0.11979180515772862,0.11289489179925472,7504.439066736405,898.9703025005342
270,51,5,11,0,1,0,1,1,5006.908958773224,5006.908958773224,0.22413650845457445,0.20079397145724232,10756.333254129051,2410.8869793543163
271,34,5,5,0,4,0,2,1,12040.316710984667,24080.633421969334,0.5257129172157903,0.40886621534296297,10009.100418608576,5261.913379772502
272,19,3,4,1,0,1,0,0,,0.0,0.10121584127915477,0.09626205212176808,11150.61575469762,1128.6189543923167
273,26,3,6,0,2,0,0,0,,0.0,0.18862393651527723,0.17190213448528024,8293.687813027842,1564.3880435220922
274,72,1,14,1,0,0,0,0,,0.0,0.05830893140604181,0.05664153064258981,9501.927958514341,554.0472655581636
275,41,2,8,1,0,1,0,0,,0.0,0.11186080423028247,0.10583128665939612,10170.534050458307,1137.6841183357385
276,45,1,13,2,1,0,0,0,,0.0,0.13841484223031683,0.12926260183321314,11935.232272005214,1652.0132919117877
277,44,5,13,0,2,0,0,0,,0.0,0.32857176572538466,0.28004874145252456,11017.60800820932,3620.0749173274744
278,62,2,7,1,2,0,0,0,,0.0,0.15001799881265337,0.13930751515714368,10049.216999956923,1507.5634239676338
279,21,2,19,2,3,0,0,0,,0.0,0.2792912876603469,0.24368043543079687,15355.822545236037,4288.747451742758
280,22,5,0,2,1,1,1,1,29550.819816944906,29550.819816944906,0.22268434579109514,0.19963255122071089,20978.42903550213,4671.567745495707
281,33,4,17,2,1,0,0,0,,0.0,0.24919987342358677,0.22057582836270673,21488.001745620342,5354.807315134401
282,45,4,0,0,3,0,0,0,,0.0,0.3034616608062395,0.26174180718687523,8529.192754856402,2588.2829987252685
283,56,1,7,2,0,1,0,0,,0.0,0.09227334183924565,0.08814413288286094,11106.102377783815,1024.797181206905
284,45,3,16,2,0,1,1,1,13700.512615064308,13700.512615064308,0.16990768820063767,0.1562572995915955,17734.195430821725,3013.176147749231
285,43,3,13,0,0,1,0,0,,0.0,0.12624889037174317,0.11860455135935899,9020.454501679225,1138.8223714857977
286,71,2,6,0,1,0,0,0,,0.0,0.07961920073147323,0.07653206464573281,7504.439066736405,597.4974404315955
287,27,4,17,2,1,0,1,1,22884.132463704485,22884.132463704485,0.234687602564018,0.20918213948410325,21488.001745620342,5042.9676135710715
288,50,5,2,0,2,2,0,0,,0.0,0.29523016692401427,0.2556397593594668,11217.720562334416,3311.809514124937
289,48,2,13,1,0,0,0,0,,0.0,0.1111360669506219,0.10518301437336064,10799.444752660644,1200.2078150612358
290,44,2,10,0,2,0,0,0,,0.0,0.18304925671158812,0.16727286267355168,7873.437253490392,1441.2268370167442
291,64,2,4,1,1,1,0,0,,0.0,0.10667163444703572,0.10117923368364035,9693.87963611404,1034.0619849171203
292,33,5,18,0,3,1,0,0,,0.0,0.47024567879902324,0.37515126266353627,11698.898838627467,5501.356625571478
293,72,1,15,1,0,1,0,0,,0.0,0.062224902352156386,0.06032847131254371,9616.637977614191,598.3943591130817
294,36,5,0,1,1,0,0,0,,0.0,0.21696917201083238,0.19504521594013158,14062.26151683315,3051.0772379070804
295,49,4,1,2,1,2,0,0,,0.0,0.26040947056808184,0.22926407249649094,20604.195518764143,5365.527646522615
296,47,3,1,0,1,0,0,0,,0.0,0.13952660207817122,0.13023011478983681,7810.701034929542,1089.8005752521744
297,66,3,8,0,0,1,0,0,,0.0,0.08391087964154503,0.0804868002103859,8495.144126491869,712.8350163356374
298,43,5,8,0,0,0,0,0,,0.0,0.16788098050881486,0.15454554574433943,10375.992467065327,1741.9317891230041
299,34,4,14,0,0,2,0,0,,0.0,0.167294424149439,0.15404949359058262,11722.320049708742,1961.0787824114473
300,19,2,13,2,0,1,0,0,,0.0,0.11019541382085207,0.10434090597140122,14289.067308936412,1574.589685222257
301,38,1,0,0,1,1,0,0,,0.0,0.0980772348493581,0.0934211184334699,6318.581400504115,619.7089919320281
302,65,4,9,0,1,1,0,0,,0.0,0.14121100752296117,0.13169392674768654,9501.927958514374,1341.7768204324084
303,18,1,15,2,1,0,0,0,,0.0,0.11338116442832777,0.10718971227171392,12225.142857990617,1386.100932541631
304,69,1,17,0,0,0,0,0,,0.0,0.0616982322012936,0.059833444020161664,7748.464703900959,478.066574504809
305,48,5,5,0,0,0,0,0,,0.0,0.15614034948699052,0.14456087849644106,10009.100418608576,1562.824437411926
306,25,3,0,1,1,1,0,0,,0.0,0.1433451386041065,0.13354502977573524,10628.02862252103,1523.476235983688
307,35,4,3,0,2,0,1,1,13365.060260120717,13365.060260120717,0.23515744745742453,0.2095536139429589,8841.837535169914,2079.2239456038033
308,49,2,6,2,1,0,0,0,,0.0,0.14507564252488317,0.13504313688491365,13137.815104283169,1905.9769676269957
309,35,1,8,1,1,0,0,0,,0.0,0.11854057167504313,0.11178422147616851,8841.837535169898,1048.116476076894
310,24,1,7,0,3,1,0,0,,0.0,0.1749946284676989,0.16053847004817956,6872.271699071312,1202.610632708066
311,55,2,1,1,3,0,0,0,,0.0,0.21066206860156067,0.18995223879353418,9351.106897171121,1969.92352267239
312,56,1,6,2,1,1,1,1,4346.397285444876,4346.397285444876,0.1227015861857013,0.11547242157067661,10973.625599636809,1346.4812672834541
313,24,3,5,0,0,0,0,0,,0.0,0.09896391403425794,0.09422460678638389,8194.75832336055,810.9853582445731
314,34,2,9,1,0,0,1,1,4552.127731224262,4552.127731224262,0.10613960745068064,0.10070090954167976,10293.315675437725,1092.528485156898
315,31,3,1,0,1,1,0,0,,0.0,0.13731194097961083,0.12830173469435302,7810.701034929542,1072.5025195176306
316,55,3,15,1,0,0,0,0,,0.0,0.12650164081868354,0.11882729630230637,12724.060402637748,1609.6145188097141
317,59,2,8,1,0,1,0,0,,0.0,0.09343399759806298,0.08920186969333987,10170.534050458307,950.2736540415392
318,59,3,6,0,0,0,0,0,,0.0,0.09532148955360054,0.09091937244120063,8293.687813027842,790.5666762303575
319,71,1,18,0,3,2,0,0,,0.0,0.16033338103963968,0.1481402522664652,9111.11157659622,1460.815324105074
320,61,2,14,0,0,0,0,0,,0.0,0.08625045049102159,0.08263555192976424,8260.579322900616,712.4786879169963
321,36,5,2,1,2,0,0,0,,0.0,0.3017972031262436,0.2605119844580116,14403.838319338069,4347.038119058842
322,24,5,2,1,2,2,0,0,,0.0,0.3269330072071323,0.2788679479413957,16734.872586128775,5471.1822198112795
323,53,3,0,0,1,1,0,0,,0.0,0.1294448962475793,0.12141699969747444,7717.532750235283,998.9952261415015
324,70,5,11,0,0,0,0,0,,0.0,0.11247773365428958,0.10638275552250764,10756.333254129051,1209.8479868547054
325,73,3,7,2,2,0,0,0,,0.0,0.14377581971857972,0.13391811522175756,15918.703219196097,2288.724604196713
326,31,1,7,0,1,0,1,1,8135.273736182665,8135.273736182665,0.10482112007142712,0.09951441302227781,6872.271699071312,720.3592169318244
327,31,5,10,0,0,1,0,0,,0.0,0.1668767104487505,0.1536960546609485,10628.02862252103,1773.5704550814744
328,20,3,10,0,1,0,1,1,11762.140909068714,11762.140909068714,0.13398867466880499,0.12540003031843538,8701.493877850995,1165.9016323319752
329,26,4,0,1,0,0,0,0,,0.0,0.1227015861857013,0.11547242157067661,12225.142857990617,1500.0444200222464
330,49,4,2,0,1,1,0,0,,0.0,0.1668767104487505,0.1536960546609485,8736.369558222243,1457.8966131407315
331,49,2,15,2,2,0,0,0,,0.0,0.2241365084545744,0.2007939714572422,14636.153296230952,3280.4962970231154
332,39,4,19,1,1,1,0,0,,0.0,0.2552530175673484,0.22527954472396383,15355.822545236037,3919.620041900219
333,35,3,16,0,3,0,0,0,,0.0,0.3222266819194167,0.2754660670290888,9351.106897171137,3013.1761477492278
334,65,2,18,1,0,2,1,1,12339.091053796757,12339.091053796757,0.11052649643792833,0.10463739404452854,13323.0380510724,1472.5487176942374
335,44,2,9,0,2,1,0,0,,0.0,0.1803240083220515,0.16500037924920674,7779.520633167196,1402.8343433968128
336,64,4,16,0,1,2,0,0,,0.0,0.17763933359513495,0.16275566505488614,12007.058930131783,2132.925946786124
337,72,2,17,1,0,1,0,0,,0.0,0.07676549681480604,0.07389299681355621,11330.46052828938,869.7884315946841
338,36,1,17,0,2,0,0,0,,0.0,0.16982275559145904,0.15618563527929896,7748.464703900959,1315.8656276196195
339,29,5,2,2,2,0,0,0,,0.0,0.3102117965842548,0.2667083688865265,21488.001745620302,6665.831626514477
340,72,2,2,1,0,0,0,0,,0.0,0.05830893140604179,0.05664153064258981,9463.996160851331,551.8355029701231
341,54,4,8,0,2,1,0,0,,0.0,0.23270121206157107,0.20760970517956068,9388.58623345996,2184.7353960707133
342,34,4,10,2,0,0,0,0,,0.0,0.16729442414943899,0.1540494935905825,19756.740435949912,3305.1925143021767
343,53,5,19,1,0,1,0,0,,0.0,0.2081492309581816,0.18791416067896505,17663.40033368609,3676.6231955632484
344,47,4,6,0,0,1,0,0,,0.0,0.13338708023546064,0.12487371754772869,9165.942574556786,1222.6183176260306
345,69,4,16,1,0,0,0,0,,0.0,0.11298502400296624,0.1068359639621893,14812.845166711255,1673.6296667130937
346,32,5,17,2,0,1,0,0,,0.0,0.24244024774933298,0.2152893655955601,25725.80878864843,6236.971456271894
347,74,5,19,0,0,1,0,0,,0.0,0.11158150149359779,0.10558150801039601,11840.131324822405,1321.139631105065
348,71,1,3,0,3,1,0,0,,0.0,0.11584525350305681,0.10938696811868465,6550.1943503613975,758.8089250119066
349,28,4,4,0,0,0,0,0,,0.0,0.12344000875525778,0.11612533560508675,8948.578752001418,1104.612639494169
350,27,1,4,0,2,0,0,0,,0.0,0.12944489624757935,0.12141699969747444,6629.270188687913,858.1251917718777
351,48,5,14,0,0,1,0,0,,0.0,0.17870837350933053,0.1636502344165035,11150.61575469762,1992.7084051495276
352,20,1,13,1,0,0,0,0,,0.0,0.07847305198072073,0.07547302623342433,9388.586233459944,736.7510155237812
353,35,2,8,2,2,1,0,0,,0.0,0.22935138939250801,0.20495088740949086,13456.936809554429,3086.3671542384923
354,42,1,1,1,0,2,0,0,,0.0,0.0975880725998228,0.09297754578772977,9445.087083909606,921.7278440562193
355,73,4,10,0,0,0,0,0,,0.0,0.08420508227456643,0.08075728362444468,9616.637977614208,809.7697921097244
356,74,1,14,0,4,0,0,0,,0.0,0.16729442414943907,0.15404949359058262,7474.48126601463,1250.439039213688
357,26,1,9,0,0,0,0,0,,0.0,0.07554702265306766,0.07276387159391484,7039.201363272482,531.790704850651
358,68,3,5,0,0,1,0,0,,0.0,0.07600166735917106,0.07318533877483135,8194.75832336055,622.8152961808469
359,23,5,11,1,1,0,0,0,,0.0,0.22324175312442324,0.2000785575908588,16046.56360456979,3582.262990706724
360,60,3,13,0,0,0,0,0,,0.0,0.10383003454079692,0.09862151238912187,9020.454501679225,936.5941024830411
361,66,3,11,2,1,1,1,1,23812.732772314524,23812.732772314524,0.1536619836931276,0.14243815808667926,16701.436288399727,2566.3758305998886
362,68,4,17,0,0,0,0,0,,0.0,0.10893542538153032,0.10321167460751446,10459.333325752503,1139.391925048065
363,30,3,6,1,0,0,0,0,,0.0,0.11765484302177924,0.1109971547985501,11421.467756055386,1343.7909959170097
364,68,2,12,2,0,1,0,0,,0.0,0.0914466076470058,0.08738995875130573,14118.62321114021,1291.100197305048
365,24,3,17,1,0,1,0,0,,0.0,0.13492988578712511,0.1262228262608962,13033.131874677301,1758.5589952987482
366,47,1,4,2,1,0,0,0,,0.0,0.11949269968246252,0.11262951411827515,10713.393857158993,1280.1723547534384
367,44,2,5,2,3,0,0,0,,0.0,0.26901180919250633,0.23586576821332705,12981.10347335243,3492.070130681665
368,36,4,0,1,1,1,1,1,8610.942894784803,8610.942894784803,0.19051963859332924,0.17347047430756013,12225.142857990617,2329.1297990561925
369,19,2,7,0,0,0,0,0,,0.0,0.07765339566117935,0.07471492120644552,7595.03482292793,589.7802441652577
370,62,1,0,0,3,2,0,0,,0.0,0.15536159624506235,0.14389444304659482,7341.144236571716,1140.5318868590214
371,37,1,14,2,2,0,0,0,,0.0,0.19118762562380598,0.1740224009505863,12079.31784367658,2309.416097687797
372,55,5,1,0,0,0,0,0,,0.0,0.13567404472012035,0.12687281347329082,9540.01178722743,1294.3319858507696
373,41,2,13,2,0,1,0,0,,0.0,0.1373119409796108,0.12830173469435302,14289.067308936412,1962.0595669783627
374,39,1,11,0,0,1,0,0,,0.0,0.0858202745745571,0.0822408389456607,7210.185802082461,618.78012526829
375,68,4,19,1,0,0,0,0,,0.0,0.121602226449511,0.11449947285307027,15355.822545236037,1867.302210464299
376,23,3,6,0,0,1,1,1,14313.049308771944,14313.049308771944,0.09881557944196351,0.09409023899727198,8293.687813027842,819.5455669550973
377,59,3,6,2,0,2,0,0,,0.0,0.15099629181278187,0.14014911285863707,18274.282087707976,2759.3488307846465
378,60,5,4,0,4,0,0,0,,0.0,0.43171052342907973,0.3506026652072588,9889.708994821636,4269.491446715727
379,39,2,10,0,0,0,0,0,,0.0,0.10121584127915471,0.09626205212176797,7873.437253490392,796.9165753706674
380,32,3,4,2,0,0,0,0,,0.0,0.1259336623450285,0.11832666701516303,15355.822545236064,1933.8149714419346
381,18,4,2,0,4,0,0,0,,0.0,0.3355447327042427,0.28505147558446997,8736.369558222243,2931.442788219165
382,71,4,18,0,1,0,0,0,,0.0,0.13662709481688182,0.1277045510161664,10585.601419007568,1446.2799687684656
383,72,2,13,2,0,1,0,0,,0.0,0.08233162337192401,0.07903350596464342,14289.067308936412,1176.4421080154245
384,31,4,2,2,0,2,0,0,,0.0,0.19583163382696128,0.17784935461615625,20852.935318919783,4083.664393592007
385,19,4,12,0,1,2,0,0,,0.0,0.1789766372170759,0.163874566614152,11444.333549739278,2048.2683339228975
386,24,1,6,1,0,0,0,0,,0.0,0.07592570367998178,0.07311493184908746,8632.15963358746,655.4027944580615
387,21,1,3,0,1,0,0,0,,0.0,0.0858202745745571,0.0822408389456607,6550.1943503613975,562.1394776647278
388,65,4,9,0,2,0,0,0,,0.0,0.19061492223155038,0.1735492252959654,9501.927958514374,1811.2092588620117
389,68,1,15,1,1,0,0,0,,0.0,0.09008514502926213,0.0861466281135268,9616.637977614191,866.3162269072844
390,26,5,0,0,2,1,0,0,,0.0,0.247090651392378,0.21893011475065216,9426.215787328809,2329.129799056193
391,60,1,7,0,1,0,0,0,,0.0,0.08936733892175319,0.08549042309600996,6872.271699071312,614.1566340932785
392,28,5,18,0,1,0,0,0,,0.0,0.24610426287901954,0.21815929628697084,11698.898838627467,2879.1488751766306
393,38,4,7,2,0,1,1,1,15741.535460765394,15741.535460765394,0.17960415295929566,0.16439908389743396,19058.147892404617,3422.9225091883172
394,52,3,1,1,0,1,0,0,,0.0,0.11225300299255297,0.10618190976056174,10756.333254129051,1207.4307089646454
395,59,2,8,0,0,2,0,0,,0.0,0.09067260565062227,0.08668332332412143,8930.69947972944,809.7697921097249
396,67,2,13,2,1,0,0,0,,0.0,0.11654241441533046,0.11000765232894927,14289.067308936412,1665.2824039266181
397,20,4,19,2,0,1,0,0,,0.0,0.17640020028634,0.16171756467230414,22009.95213885567,3882.5599655868978
398,29,4,12,0,1,0,0,0,,0.0,0.19004393437488154,0.17307719719114134,9850.22917112949,1871.9763061756764
399,33,2,1,2,0,0,0,0,,0.0,0.10131710774522808,0.09635356583629262,12372.728314001351,1253.569047692109
400,35,3,16,0,1,0,0,0,,0.0,0.17684175249734457,0.1620876284278221,9351.106897171137,1653.6661314857502
401,74,5,15,0,0,1,0,0,,0.0,0.1050835007107483,0.09975065201266453,11285.229209122972,1185.8913916178312
402,62,2,13,0,2,0,0,0,,0.0,0.15152570476635308,0.14060420857901523,8162.044760810268,1236.7595847162954
403,36,4,17,0,0,1,0,0,,0.0,0.15993304821158222,0.14779915657320053,10459.333325752503,1672.7930610485837
404,73,1,15,1,1,0,0,0,,0.0,0.07734340247822467,0.07442804467714292,9616.637977614191,743.7835015899949
405,46,5,4,1,1,2,0,0,,0.0,0.2785939314996034,0.2431528273789726,17141.36796110491,4775.481091565557
406,46,1,8,2,0,0,1,1,6296.16818496698,6296.16818496698,0.09460925260909801,0.09027166099809314,11240.178453864659,1063.4248827130223
407,42,2,10,0,2,1,2,1,12742.387727453533,25484.775454907067,0.1841508537381482,0.16818968733359152,7873.437253490392,1449.9001920839967
408,26,3,9,0,3,2,0,0,,0.0,0.2943458036314534,0.2549811833188873,9989.10222263341,2940.2503212777683
409,71,2,12,0,1,1,1,1,5411.811446232981,5411.811446232981,0.0871172819295411,0.08343040772116606,8064.685547269543,702.5734844945763
410,18,1,14,0,3,1,0,0,,0.0,0.17342674287984838,0.1592212580648088,7474.48126601463,1296.2749406813628
411,27,4,2,2,0,1,1,1,12177.556228856469,12177.556228856469,0.15343166350091708,0.14224062153096184,17948.28776087006,2753.8356481434434
412,31,1,11,1,2,0,0,0,,0.0,0.16275650978734846,0.1502019192591697,9165.94257455677,1491.8168223461228
413,33,5,0,1,2,1,0,0,,0.0,0.3028553440035354,0.26129405311314646,14062.26151683315,4258.831049148182
414,25,1,10,1,1,1,1,1,10834.408650243344,10834.408650243344,0.1161933110889016,0.10969689880049183,9056.608579636397,1052.3173381041072
415,19,2,8,0,2,0,1,1,3811.1950700744146,3811.1950700744146,0.14363211576281437,0.1337936468858163,7686.7242772582385,1104.060471227991
416,56,5,4,0,1,0,0,0,,0.0,0.18862393651527723,0.17190213448528024,9889.708994821636,1865.4358415938025
417,73,1,19,0,1,0,0,0,,0.0,0.07581190049818627,0.07300944337682502,7936.677374722966,601.6945954187038
418,24,1,5,2,1,0,0,0,,0.0,0.10937203972960033,0.10360313979168556,10842.729042538685,1185.8913916178324
419,34,4,1,0,0,2,0,0,,0.0,0.1376556502896822,0.128601294020098,10029.138650998779,1380.5676028486232
